link,title,review,price,installment,cluster,date
https://www.magazineluiza.com.br/taboa-de-carne-de-madeira-retangular-churrasco-petisco-sm/p/aac9a86jf9/pe/otpe/,Taboa de Carne de Madeira Retângular Churrasco Petisco,2.5,41.99,,Taboa de Carne de Madeira Retângular Churrasco Petisco,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/conjunto-mini-tabuas-p-queijo-petiscos-3-pcs-bambu-ardosia-hauskraft/p/jg0j0k7efa/ud/cjqj/,Conjunto Mini Tabuas P/ Queijo Petiscos 3 Pcs Bambu Ardósia,,52.8,,Conjunto Mini Tabuas P/ Queijo Petiscos 3 Pcs Bambu Ardósia,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/cj-5-pecas-para-queijo-e-petiscos-com-tabua-e-molheiras-lyor/p/geeb6b1165/ud/cjqj/,Cj 5 Peças Para Queijo e Petiscos com Tábua e Molheiras Lyor,,130.6,"{'total_amount': 130.6, 'amount_per_installment': 65.3}",Cj 5 Peças Para Queijo e Petiscos com Tábua e Molheiras Lyor,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/6-un-mini-garfinhos-petisco-inox-p-tabua-de-frios-unygift/p/jk9ef1dbb9/pe/otpe/,6 un mini garfinhos petisco inox p/ tábua de frios,,23.8,,Kit 24 un mini garfinhos p/ petisco inox p/ tábua de frios,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-2-petisqueiras-bambu-mdf-gamela-bandeja-tabua-petiscos-kade/p/ej87gg7ab8/ud/peti/,Kit 2 Petisqueiras Bambu Mdf Gamela Bandeja Tábua Petiscos,,59.9,,Kit 2 Petisqueiras Bambu Mdf Gamela Bandeja Tábua Petiscos,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-8-tabuas-petisco-40cm-frios-hamburguer-mesa-posta-aperitivo-brasa-store/p/da2f351516/ud/peti/,Kit 8 Tábuas Petisco 40cm Frios Hambúrguer Mesa Posta Aperitivo,,336.32,"{'total_amount': 336.32, 'amount_per_installment': 48.05}",Kit 3 Tábuas Petisco 40cm Frios Hambúrguer Mesa Posta Aperitivo,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/petisqueira-de-bambu-5-divisorias-bandeja-tabua-petiscos-ami/p/gak51jh416/ud/peti/,Petisqueira de Bambu 5 Divisórias Bandeja Tábua Petiscos,,50.51,,Petisqueira de Bambu 5 Divisórias Bandeja Tábua Petiscos,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-8-cumbucas-de-porcelana-para-molhos-petiscos-e-tabuas-de-porcao-brasa-store/p/hc040chh35/ud/molh/,"Kit 8 Cumbucas De Porcelana Para Molhos, Petiscos E Tábuas De Porção",,146.48,"{'total_amount': 146.48, 'amount_per_installment': 48.83}","Kit 10 Cumbucas De Porcelana Para Molhos, Petiscos E Tábuas De Porção",2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-11-pecas-tabua-para-aperitivos-com-utensilios-para-petiscos-pates-wincy/p/habf9926hc/ud/cjqj/,Kit 11 Peças Tábua para Aperitivos com Utensílios para Petiscos / Patês,,99.8,"{'total_amount': 99.8, 'amount_per_installment': 33.27}",Kit 11 Peças Tábua para Aperitivos com Utensílios para Petiscos / Patês,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/tabua-de-petiscos-com-3-molheiras-ramequim-em-ceramica-pl-decor/p/dc6dfj1k29/ud/peti/,Tábua de Petiscos Com 3 Molheiras Ramequim Em Cerâmica,,32.0,,Tábua de Petiscos Com 3 Molheiras Ramequim Em Cerâmica,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/petisqueira-5-divisoes-melamina-branco-tabua-frios-petiscos-unyhome/p/bhde8ed1a5/ud/peti/,Petisqueira 5 divisões melamina branco tabua frios petiscos,,29.61,,Petisqueira 5 divisões melamina branco tabua frios petiscos,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/jogo-tabuas-de-molho-e-petiscos-6-ramequins-50ml-porcelana-ame-decor-casa-e-jardim/p/ha1bjhafc6/ud/tbpc/,Jogo Tabuas de Molho e Petiscos 6 Ramequins 50ml Porcelana,,72.59,,Jogo Tabuas de Molho e Petiscos 6 Ramequins 50ml Porcelana,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-10-tabuas-petisco-30x15-frios-hamburguer-mesa-posta-aperitivo-brasa-store/p/gcggh4jh92/ud/peti/,Kit 10 Tábuas Petisco 30x15 Frios Hambúrguer Mesa Posta Aperitivo,,169.76,"{'total_amount': 169.76, 'amount_per_installment': 56.59}",Kit 10 Tábuas Petisco 30x15 Frios Hambúrguer Mesa Posta Aperitivo,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/acessorios-p-petisco-2-tabua-frios-35-30cm-1-ralador-inox-moveis-c-e-123-util/p/hjfbfb87db/pe/otpe/,Acessórios P/ Petisco 2 Tabua Frios 35/30cm + 1 Ralador Inox,,67.67,"{'total_amount': 76.9, 'amount_per_installment': 38.45}",Acessórios P/ Petisco 2 Tabua Frios 35/30cm + 1 Ralador Inox,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/bandeja-bambu-redonda-cozinha-petisqueiras-tabua-petiscos-arn/p/kgaa4f0426/ud/peti/,Bandeja Bambu Redonda Cozinha Petisqueiras Tábua Petiscos,,34.4,,Bandeja Bambu Redonda Cozinha Petisqueiras Tábua Petiscos,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/jogo-churrasco-e-petiscos-tabua-45-30cm-com-jogo-2-talheres-moveis-c/p/heg05h779b/ud/cjxu/,Jogo Churrasco e Petiscos Tabua 45 30cm Com Jogo 2 Talheres,,114.31,"{'total_amount': 129.9, 'amount_per_installment': 32.48}",Jogo Churrasco e Petiscos Tabua 42 35 30cm e Jogo 2 Talheres,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-2-petisqueira-gamela-tabua-bandeja-redonda-5-divisorias-petiscos-frios-churrasco-casita/p/ec12j26j0h/ud/peti/,Kit 2 Petisqueira Gamela Tabua Bandeja Redonda 5 Divisórias Petiscos Frios Churrasco,,41.99,,Kit 2 Petisqueira Gamela Tabua Bandeja Redonda 5 Divisórias Petiscos Frios Churrasco,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-petisqueira-de-madeira-tabua-de-vidro-espatulas-petiscos-queijos-frios-cozinha-enfeite-decoracao-recipientes-presente-mabel/p/ag8bd206he/ud/peti/,Kit Petisqueira de Madeira Tabua de Vidro Espátulas Petiscos Queijos Frios Cozinha Enfeite Decoração Recipientes Presente,,390.99,"{'total_amount': 390.99, 'amount_per_installment': 48.87}",Kit Petisqueira de Madeira Tabua de Vidro Espátulas Petiscos Queijos Frios Cozinha Enfeite Decoração Recipientes Presente,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/caneca-260ml-com-tabua-para-petisco-e-biscoitos-carisma/p/cbdcfa0ag9/pe/otpe/,Caneca 260Ml Com Tabua Para Petisco E Biscoitos,,100.34,,Caneca 260ml com Tabua para Petisco e Biscoitos,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-5-tabuas-petisco-25cm-frios-hamburguer-mesa-posta-aperitivo-brasa-store/p/dacb4069k4/ud/peti/,Kit 5 Tábuas Petisco 25cm Frios Hambúrguer Mesa Posta Aperitivo,,122.47,"{'total_amount': 122.47, 'amount_per_installment': 61.24}",Kit 5 Tábuas Petisco 20cm Frios Hambúrguer Mesa Posta Aperitivo,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/2un-petisqueira-4-divisoes-tabua-frios-petiscos-mdf-quadrada-clink/p/he5e7k9ehk/ud/peti/,2un Petisqueira 4 divisões tábua frios petiscos mdf quadrada,,68.8,"{'total_amount': 68.8, 'amount_per_installment': 34.4}",2un Petisqueira 4 divisões tábua frios petiscos mdf quadrado,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/petisqueira-tabua-de-bambu-travessa-de-petisco-29-cm-com-5-divisorias-javick/p/ckc6bj8cj7/ud/peti/,Petisqueira Tábua de Bambú Travessa de Petisco 29 cm Com 5 Divisórias,,27.55,,Petisqueira Tábua de Bambú Travessa de Petisco 29 cm Com 5 Divisórias,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/petisqueira-tabua-de-bambu-travessa-de-petisco-33-cm-3679-amigold/p/kjc3c7eh93/ud/peti/,Petisqueira Tábua de Bambú Travessa de Petisco 33 cm 3679,,48.37,,Petisqueira Tábua de Bambú Travessa de Petisco 22 cm 2968,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-petiscos-porcoes-ramequins-50ml-porcelana-tabua-madeira-ame-decor-casa-e-jardim/p/ge7565g356/ud/peti/,Kit Petiscos Porções Ramequins 50ml Porcelana Tabua Madeira,5.0,44.77,,Kit Petiscos Porções Ramequins 50ml Porcelana Tabua Madeira,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/tabua-petisqueira-5-pecas-para-frios-paes-e-petiscos-madeira-wincy/p/jjkkbbg3hh/ud/peti/,Tábua Petisqueira 5 Peças Para Frios Pães e Petiscos - Madeira,,119.0,"{'total_amount': 119.0, 'amount_per_installment': 39.67}",Tábua Petisqueira 5 Peças Para Frios Pães e Petiscos - Madeira,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-6-tabuas-petisco-20cm-frios-hamburguer-mesa-posta-aperitivo-brasa-store/p/ka0db6ke64/ud/udas/,Kit 6 Tábuas Petisco 20cm Frios Hambúrguer Mesa Posta Aperitivo,,126.46,"{'total_amount': 126.46, 'amount_per_installment': 63.23}",Kit 5 Tábuas Petisco 20cm Frios Hambúrguer Mesa Posta Aperitivo,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/jogo-churrasco-e-petiscos-tabua-45-30cm-com-jogo-2-talheres-moveis-c/p/cfk2g81kkb/ud/cjxu/,Jogo Churrasco e Petiscos Tabua 45 30cm Com Jogo 2 Talheres,,123.11,"{'total_amount': 139.9, 'amount_per_installment': 34.98}",Jogo Churrasco e Petiscos Tabua 42 35 30cm e Jogo 2 Talheres,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/tabua-de-servir-petiscos-natal-bandeja-aperitivos-carmisini/p/ekfddb72h5/ud/peti/,Tábua De Servir Petiscos Natal Bandeja Aperitivos,,78.0,"{'total_amount': 78.0, 'amount_per_installment': 39.0}",Tábua De Servir Petiscos Natal Bandeja Aperitivos,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-2-tabuas-frios-petisqueira-porcelana-petiscos-ul-wolff/p/hh5g6ch394/ud/peti/,Kit 2 Tabuas Frios Petisqueira Porcelana Petiscos - ul,,470.09,"{'total_amount': 534.19, 'amount_per_installment': 53.42}",Kit 2 Tabuas Frios Petisqueira Porcelana Petiscos - ul,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/petisqueira-tabua-de-bambu-travessa-de-petisco-retangular-33-x-10-cm-amigold/p/af7006h520/ud/peti/,Petisqueira Tábua de Bambú Travessa de Petisco Retangular 33 x 10 cm,,50.92,,Petisqueira Tábua de Bambú Travessa de Petisco Retangular 33 x 10 cm,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/tabua-de-frios-petisqueira-porcelana-cabo-bambu-petiscos-porcao-aperitivos-queijos-wolff/p/ja94g3a09j/ud/peti/,Tabua de Frios Petisqueira Porcelana Cabo Bambu Petiscos Porção Aperitivos Queijos,,149.51,"{'total_amount': 169.9, 'amount_per_installment': 56.63}",Tabua de Frios Petisqueira Porcelana Cabo Bambu Petiscos Grande Porção Aperitivos Queijos,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-petisqueira-tabua-de-frios-petiscos-5pcs-petiscos-queijo-clink/p/bfda38hbe4/ud/peti/,Kit Petisqueira Tábua de frios petiscos 5pçs petiscos queijo,,65.0,"{'total_amount': 65.0, 'amount_per_installment': 32.5}",Kit Petisqueira Tábua de frios petiscos 5pçs petiscos queijo,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/tabua-de-petiscos-coracao-mesa-posta-fondue-aperitivos-luxo-carmisini/p/jaj78bk879/ud/peti/,Tábua de Petiscos Coração Mesa Posta Fondue Aperitivos Luxo,,44.99,,Tábua de Petiscos Coração Mesa Posta Fondue Aperitivos Luxo,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/petisqueira-redonda-tabua-de-frios-de-bambu-kit-petiscos-mesa-posta-l-amour-home-store/p/hbj869bf0f/ud/peti/,Petisqueira Redonda Tábua De Frios de Bambu Kit Petiscos Mesa Posta,,49.99,,Petisqueira Redonda Tábua De Frios de Bambu Kit Petiscos Mesa Posta,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/jogo-churrasco-e-petiscos-tabua-42-35-30cm-e-jogo-2-talheres-moveis-c/p/da53627f4c/ud/cjxu/,Jogo Churrasco e Petiscos Tabua 42 35 30cm e Jogo 2 Talheres,,114.31,"{'total_amount': 129.9, 'amount_per_installment': 32.48}",Jogo Churrasco e Petiscos Tabua 42 35 30cm e Jogo 2 Talheres,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/caneca-260ml-com-tabua-para-petisco-e-biscoitos-carisma/p/gj158k2c10/pe/otpe/,Caneca 260Ml Com Tabua Para Petisco E Biscoitos,,80.41,,Caneca 260ml com Tabua para Petisco e Biscoitos,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-3-tabuas-petisco-30cm-frios-hamburguer-mesa-posta-aperitivo-brasa-store/p/kb4c07a7fj/ud/peti/,Kit 3 Tábuas Petisco 30cm Frios Hambúrguer Mesa Posta Aperitivo,,114.06,"{'total_amount': 114.06, 'amount_per_installment': 57.03}",Kit 3 Tábuas Petisco 30cm Frios Hambúrguer Mesa Posta Aperitivo,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/jogo-churrasco-e-petiscos-tabua-45-35-30cm-e-jogo-2-talheres-moveis-c/p/cd9ch3kg28/ud/cjxu/,Jogo Churrasco e Petiscos Tabua 45 35 30cm e Jogo 2 Talheres,,136.31,"{'total_amount': 154.9, 'amount_per_installment': 30.98}",Jogo Churrasco e Petiscos Tabua 42 35 30cm e Jogo 2 Talheres,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/12-petisqueiras-de-bambu-para-restaurante-24x8cm-retangular-tabua-para-servir-petiscos-uz-uz-utilidades/p/ca2179b939/ud/peti/,12 Petisqueiras de Bambu para Restaurante 24x8cm Retangular Tábua para Servir Petiscos Uz,,440.28,"{'total_amount': 440.28, 'amount_per_installment': 48.92}",12 Petisqueiras de Bambu para Restaurante 24x8cm Retangular Tábua para Servir Petiscos Uz,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-2-tabua-frios-35-30cm-petisco-madeira-com-2-pecas-talher-moveis-c/p/kf7f737217/ud/pofr/,Kit 2 Tabua Frios 35/30cm Petisco Madeira Com 2 Peças Talher,,114.31,"{'total_amount': 129.9, 'amount_per_installment': 32.48}",Kit 2 Tabua Frios 35/30cm Petisco Madeira Com 2 Peças Talher,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-1266428117-maquina-de-lavar-roupa-automatica-colormaq-12kg-_JM#polycard_client=recommendations_pdp-v2p&reco_backend=ranker_retrieval_system_vpp_v2p&reco_model=ranker_entity_v2&reco_client=pdp-v2p&reco_item_pos=8&reco_backend_type=low_level&reco_id=91802f1e-b897-4715-90e8-a39f30605e7d,Máquina De Lavar Roupa Automática Colormaq 12kg,4.6,2199.99,,Máquina De Lavar Roupa Automática Colormaq 12kg,2024-11-25T22:03:51.093240
https://produto.mercadolivre.com.br/MLB-2749082028-maquina-de-lavar-consul-12-kg-branca-com-dosagem-econmica-e-_JM#polycard_client=recommendations_pdp-v2p&reco_backend=ranker_retrieval_system_vpp_v2p&reco_model=ranker_entity_v2&reco_client=pdp-v2p&reco_item_pos=4&reco_backend_type=low_level&reco_id=91802f1e-b897-4715-90e8-a39f30605e7d,Máquina De Lavar Consul 12 Kg Branca Com Dosagem Econômica E,4.6,1809.0,"{'total_amount': 164.7, 'amount_per_installment': 164.7}",Máquina De Lavar Consul 9 Kg Branca Com Dosagem Econômica E ,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/mesa-de-canto-mesinha-apoio-lateral-sofa-aparador-sala-decor-moveis-c/p/jkgkcc9ef3/mo/mesl/?seller_id=primeexpresscomerciovarejistaltd,Mesa De Canto Mesinha Apoio Lateral Sofá Aparador Sala Decor,,114.31,"{'total_amount': 129.9, 'amount_per_installment': 32.48}",Mesa De Canto Mesinha Apoio Lateral Sofá Aparador Sala Decor,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/caixa-transporte-n1-azul-e-brinquedo-mordedor-galinha-16cm-mecpet/p/hb00b4e259/pe/bipc/?seller_id=primeexpresscomerciovarejistaltd,Caixa Transporte N1 Azul E Brinquedo Mordedor Galinha 16cm,,35.11,,Caixa Transporte N1 Azul E Brinquedo Mordedor Galinha 16cm,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/patinete-radical-power-menino-3-rodas-fantasia-kit-policia-dm-toys/p/cgc5kad3j4/es/ptn3/?seller_id=primeexpresscomerciovarejistaltd,Patinete Radical Power Menino 3 Rodas + Fantasia Kit Policia,,195.25,"{'total_amount': 221.87, 'amount_per_installment': 31.7}",Patinete Radical Power Menino 3 Rodas + Fantasia Kit Policia,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-cozinha-infantil-menina-completa-barraca-e-jantarzinho-big-star-e-dm-toys/p/ge0ahkb6dg/br/brco/?seller_id=primeexpresscomerciovarejistaltd,Kit Cozinha Infantil Menina Completa + Barraca e Jantarzinho,5.0,306.13,"{'total_amount': 347.87, 'amount_per_installment': 31.62}",Kit Cozinha Infantil Menina Completa + Barraca e Jantarzinho,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-tapete-de-atividade-rosa-infantil-menina-naninha-bebe-color-baby/p/agk3bd7879/cm/ctqt/?seller_id=primeexpresscomerciovarejistaltd,Kit Tapete de Atividade Rosa Infantil Menina + Naninha Bebê,5.0,180.31,"{'total_amount': 204.9, 'amount_per_installment': 34.15}",Kit Tapete de Atividade Rosa Infantil Menina + Naninha Bebê,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-carrinho-dobravel-rosa-e-bolsa-enxoval-para-bebe-reborn-dm-toys/p/jcjkc98a21/br/bcrb/?seller_id=primeexpresscomerciovarejistaltd,Kit Carrinho Dobravel Rosa e Bolsa Enxoval Para Bebê Reborn,4.0,65.89,"{'total_amount': 74.87, 'amount_per_installment': 37.44}",Kit Carrinho Dobravel Rosa e Bolsa Enxoval Para Bebê Reborn,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/penteadeira-camarim-princesa-infantil-bolsa-maquiagem-polibrinq/p/kkbjhc7699/mo/ptcr/?seller_id=primeexpresscomerciovarejistaltd,Penteadeira Camarim Princesa Infantil + Bolsa Maquiagem,,140.71,"{'total_amount': 159.9, 'amount_per_installment': 31.98}",Penteadeira Camarim Princesa Infantil + Bolsa Maquiagem,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/caixa-de-transporte-n5-com-alca-animais-de-grande-porte-15kg-mecpet/p/cg9ebf4eka/pe/pcxt/?seller_id=primeexpresscomerciovarejistaltd,Caixa de Transporte N5 Com Alça Animais de Grande Porte 15kg,,63.27,"{'total_amount': 71.9, 'amount_per_installment': 35.95}",Caixa de Transporte N5 Com Alça Animais de Grande Porte 15kg,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/bicicleta-infantil-3-a-5-anos-com-rodinha-e-garrafa-capacete-nathor/p/kh4k665aae/es/elbi/?seller_id=primeexpresscomerciovarejistaltd,Bicicleta Infantil 3 A 5 Anos Com Rodinha e Garrafa Capacete,,334.31,"{'total_amount': 379.9, 'amount_per_installment': 31.66}",Bicicleta Infantil 3 A 5 Anos Com Rodinha e Garrafa Capacete,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/mesinha-de-canto-movel-apoio-lateral-sofa-madeira-sala-preto-moveis-c/p/dkjj921g36/mo/mesl/?seller_id=primeexpresscomerciovarejistaltd,Mesinha De Canto Móvel Apoio Lateral Sofá Madeira Sala Preto,,114.31,"{'total_amount': 129.9, 'amount_per_installment': 32.48}",Mesinha De Canto Móvel Apoio Lateral Sofá Madeira Sala Preto,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/kit-3-mesas-tabriz-cabeceira-apoio-notebook-estudos-branco-moveis-c/p/dk9g521f6k/in/mntb/?seller_id=primeexpresscomerciovarejistaltd,Kit 3 Mesas Tabriz Cabeceira Apoio Notebook Estudos Branco,,297.35,"{'total_amount': 337.9, 'amount_per_installment': 30.72}",Kit 3 Mesas Tabriz Cabeceira Apoio Notebook Estudos Branco,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/brinquedo-menino-infantil-baby-carrinhos-educativo-p-bebes-big-star/p/ha6g4ejdgk/br/jomo/?seller_id=primeexpresscomerciovarejistaltd,Brinquedo Menino Infantil Baby Carrinhos Educativo P/ Bebês,,123.17,"{'total_amount': 139.97, 'amount_per_installment': 34.99}",Brinquedo Menino Infantil Baby Carrinhos Educativo P/ Bebês,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/bicicleta-bike-nathor-menino-menina-5-a-8-anos-aro16-rodinha/p/dddjhgk13c/es/bclt/?seller_id=primeexpresscomerciovarejistaltd,Bicicleta Bike Nathor Menino Menina 5 A 8 Anos Aro16 Rodinha,,871.11,"{'total_amount': 989.9, 'amount_per_installment': 82.49}",Bicicleta Bike Nathor Menino Menina 5 A 8 Anos Aro16 Rodinha,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/carrinho-de-boneca-bebe-rosa-brinquedo-infantil-passeio-dm-toys/p/kk8hfdkgcb/br/bcrb/?seller_id=primeexpresscomerciovarejistaltd,Carrinho De Boneca Bebe Rosa Brinquedo Infantil Passeio,,37.73,,Carrinho De Boneca Bebe Rosa Brinquedo Infantil Passeio,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/boneca-angelina-grande-45-cm-fala-62-frases-bolsinha-milk-brinquedo/p/fd6k48khke/br/bnca/?seller_id=primeexpresscomerciovarejistaltd,Boneca Angelina Grande 45 cm Fala 62 Frases + Bolsinha,,162.71,"{'total_amount': 184.9, 'amount_per_installment': 30.82}",Boneca Angelina Grande 45 cm Fala 62 Frases + Bolsinha,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/bicicleta-infantil-feminina-3-a-5-anos-cecizinha-caloi-cesta-nathor/p/jahee7j3ac/es/elbi/?seller_id=primeexpresscomerciovarejistaltd,Bicicleta Infantil Feminina 3 A 5 Anos Cecizinha Caloi Cesta,,334.31,"{'total_amount': 379.9, 'amount_per_installment': 31.66}",Bicicleta Infantil Feminina 3 A 5 Anos Cecizinha Caloi Cesta,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/caixa-transporte-suporta-ate-5kg-cachorro-gato-filhote-rosa-mecpet/p/kkh515a684/pe/pcxt/?seller_id=primeexpresscomerciovarejistaltd,Caixa Transporte Suporta Até 5kg Cachorro Gato Filhote Rosa,5.0,29.83,,Caixa Transporte Suporta Até 5kg Cachorro Gato Filhote Rosa,2024-11-25T22:03:51.093240
https://www.magazineluiza.com.br/cadeira-p-carro-safety-1st-multifix-isofix-bebe-inclinavel/p/jegg9hk1j7/bb/cada/?seller_id=primeexpresscomerciovarejistaltd,Cadeira P/ Carro Safety 1st Multifix Isofix Bebê Inclinável,,1452.0,"{'total_amount': 1650.0, 'amount_per_installment': 137.5}",Cadeira P/ Carro Safety 1st Multifix Isofix Bebê Inclinável,2024-11-25T22:03:51.093240
